MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
5.150042821704204e-5,1,0.008192,3.0048384728025104,3.0180653251644576,0.9718929793664818,0.0,0.009463072083688948,0.0,0.027266569403839345,0.0
5.150042821704204e-5,1,0.008193,3.004838339374711,3.018062804379736,0.9718931017841105,0.0,0.009464287268579655,0.0,0.02726758174622391,0.0
5.150042821704204e-5,1,0.008194,3.004838205930759,3.018060283042789,0.971893224227705,0.0,0.009465502474043336,0.0,0.027268594146740984,0.0
5.150042821704204e-5,1,0.008195,3.004838072470654,3.018057761153526,0.9718933466972681,0.0,0.009466717700081813,0.0,0.02726960660537129,0.0
5.150042821704204e-5,1,0.008196,3.004837938994396,3.01805523871181,0.9718934691928026,0.0,0.009467932946696898,0.0,0.027270619122103806,0.0
5.150042821704204e-5,1,0.008197,3.004837805501986,3.0180527157175465,0.9718935917143121,0.0,0.009469148213890406,0.0,0.027271631696917563,0.0
5.150042821704204e-5,1,0.008198,3.0048376719934238,3.018050192170609,0.9718937142617987,0.0,0.009470363501664157,0.0,0.027272644329800182,0.0
5.150042821704204e-5,1,0.008199,3.0048375384687076,3.018047668070907,0.9718938368352662,0.0,0.009471578810019964,0.0,0.027273657020731156,0.0
5.150042821704204e-5,1,0.0082,3.004837404927841,3.018045143418301,0.9718939594347169,0.0,0.009472794138959642,0.0,0.02727466976969891,0.0
5.150042821704204e-5,1,0.008201,3.004837271370821,3.0180426182126894,0.9718940820601539,0.0,0.009474009488485008,0.0,0.02727568257668578,0.0
5.150042821704204e-5,1,0.008202,3.004837137797649,3.0180400924539703,0.9718942047115804,0.0,0.009475224858597878,0.0,0.02727669544167386,0.0
5.150042821704204e-5,1,0.008203,3.004837004208325,3.018037566142008,0.9718943273889993,0.0,0.009476440249300068,0.0,0.027277708364650814,0.0
5.150042821704204e-5,1,0.008204,3.0048368706028494,3.0180350392767146,0.9718944500924132,0.0,0.009477655660593389,0.0,0.02727872134559625,0.0
5.150042821704204e-5,1,0.008205,3.004836736981222,3.018032511857972,0.9718945728218256,0.0,0.00947887109247966,0.0,0.02727973438449506,0.0
5.150042821704204e-5,1,0.008206,3.004836603343442,3.018029983885659,0.9718946955772393,0.0,0.009480086544960693,0.0,0.027280747481332253,0.0
5.150042821704204e-5,1,0.008207,3.004836469689511,3.018027455359662,0.9718948183586571,0.0,0.009481302018038306,0.0,0.027281760636091973,0.0
5.150042821704204e-5,1,0.008208,3.0048363360194275,3.01802492627988,0.9718949411660818,0.0,0.009482517511714311,0.0,0.027282773848756704,0.0
5.150042821704204e-5,1,0.008209,3.004836202333193,3.0180223966461837,0.9718950639995168,0.0,0.009483733025990522,0.0,0.0272837871193127,0.0
5.150042821704204e-5,1,0.00821,3.0048360686308073,3.0180198664584843,0.9718951868589648,0.0,0.009484948560868758,0.0,0.027284800447739396,0.0
