MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
2.447832295887157e-6,1,9.3e-5,3.000719873072174,3.0616339897369036,0.9896066210833904,0.0,0.00010465687933963713,0.0,0.008223712897081445,0.0
2.447832295887157e-6,1,9.4e-5,3.000719871592849,3.0616337868890513,0.9896066233279155,0.0,0.00010578228799214626,0.0,0.008223754159432276,0.0
2.447832295887157e-6,1,9.5e-5,3.0007198700977034,3.061633581870337,0.9896066255964966,0.0,0.00010690769875772624,0.0,0.0082237958627792,0.0
2.447832295887157e-6,1,9.6e-5,3.0007198685867364,3.061633374680792,0.9896066278891363,0.0,0.00010803311165884538,0.0,0.008223838007105263,0.0
2.447832295887157e-6,1,9.7e-5,3.000719867059947,3.061633165320395,0.9896066302058357,0.0,0.00010915852671797168,0.0,0.008223880592400746,0.0
2.447832295887157e-6,1,9.8e-5,3.000719865517336,3.061632953789011,0.9896066325465963,0.0,0.00011028394395757273,0.0,0.008223923618660142,0.0
2.447832295887157e-6,1,9.9e-5,3.0007198639589046,3.061632740086675,0.9896066349114205,0.0,0.00011140936340011579,0.0,0.008223967085867053,0.0
2.447832295887157e-6,1,0.0001,3.0007198623846505,3.061632524213312,0.9896066373003095,0.0,0.00011253478506806776,0.0,0.0082240109940152,0.0
2.447832295887157e-6,1,0.000101,3.0007198607945753,3.061632306168935,0.9896066397132651,0.0,0.00011366020898389514,0.0,0.00822405534308803,0.0
2.447832295887157e-6,1,0.000102,3.0007198591886786,3.061632085953388,0.989606642150289,0.0,0.00011478563517006411,0.0,0.008224100133083794,0.0
2.447832295887157e-6,1,0.000103,3.0007198575669602,3.0616318635667295,0.9896066446113833,0.0,0.00011591106364904039,0.0,0.00822414536398286,0.0
2.447832295887157e-6,1,0.000104,3.0007198559294204,3.06163163900886,0.9896066470965491,0.0,0.00011703649444328942,0.0,0.008224191035780181,0.0
2.447832295887157e-6,1,0.000105,3.000719854276059,3.061631412279765,0.9896066496057888,0.0,0.00011816192757527617,0.0,0.008224237148461294,0.0
2.447832295887157e-6,1,0.000106,3.0007198526068755,3.0616311833793595,0.9896066521391035,0.0,0.00011928736306746528,0.0,0.008224283702017708,0.0
2.447832295887157e-6,1,0.000107,3.000719850921871,3.0616309523076235,0.9896066546964957,0.0,0.00012041280094232097,0.0,0.008224330696436799,0.0
2.447832295887157e-6,1,0.000108,3.0007198492210443,3.061630719064472,0.9896066572779668,0.0,0.00012153824122230709,0.0,0.008224378131708263,0.0
2.447832295887157e-6,1,0.000109,3.000719847504397,3.061630483649944,0.9896066598835187,0.0,0.00012266368392988708,0.0,0.008224426007816853,0.0
2.447832295887157e-6,1,0.00011,3.0007198457719277,3.061630246063922,0.9896066625131539,0.0,0.00012378912908752394,0.0,0.00822447432475325,0.0
2.447832295887157e-6,1,0.000111,3.000719844023637,3.061630006306385,0.9896066651668737,0.0,0.00012491457671768034,0.0,0.008224523082505597,0.0
2.447832295887157e-6,1,0.000112,3.000719842259524,3.061629764377254,0.9896066678446797,0.0,0.00012604002684281845,0.0,0.008224572281064785,0.0
2.447832295887157e-6,1,0.000113,3.0007198404795905,3.06162952027651,0.9896066705465744,0.0,0.0001271654794854001,0.0,0.008224621920415117,0.0
2.447832295887157e-6,1,0.000114,3.0007198386838345,3.061629274004078,0.9896066732725594,0.0,0.00012829093466788674,0.0,0.008224672000546775,0.0
2.447832295887157e-6,1,0.000115,3.0007198368722574,3.0616290255599297,0.9896066760226367,0.0,0.00012941639241273925,0.0,0.008224722521445982,0.0
2.447832295887157e-6,1,0.000116,3.0007198350448587,3.061628774944019,0.9896066787968087,0.0,0.0001305418527424182,0.0,0.008224773483100026,0.0
2.447832295887157e-6,1,0.000117,3.0007198332016385,3.061628522156269,0.9896066815950769,0.0,0.00013166731567938373,0.0,0.008224824885499344,0.0
2.447832295887157e-6,1,0.000118,3.0007198313425967,3.0616282671966393,0.9896066844174433,0.0,0.00013279278124609552,0.0,0.008224876728629808,0.0
2.447832295887157e-6,1,0.000119,3.0007198294677333,3.061628010065072,0.98960668726391,0.0,0.00013391824946501282,0.0,0.008224929012480281,0.0
2.447832295887157e-6,1,0.00012,3.0007198275770484,3.0616277507615193,0.9896066901344794,0.0,0.00013504372035859436,0.0,0.008224981737035548,0.0
2.447832295887157e-6,1,0.000121,3.0007198256705427,3.0616274892859803,0.9896066930291528,0.0,0.00013616919394929863,0.0,0.008225034902281882,0.0
2.447832295887157e-6,1,0.000122,3.000719823748214,3.061627225638303,0.9896066959479332,0.0,0.0001372946702595835,0.0,0.008225088508211284,0.0
2.447832295887157e-6,1,0.000123,3.0007198218100655,3.0616269598185224,0.989606698890822,0.0,0.00013842014931190645,0.0,0.008225142554805179,0.0
2.447832295887157e-6,1,0.000124,3.000719819856095,3.06162669182654,0.9896067018578217,0.0,0.00013954563112872446,0.0,0.008225197042053024,0.0
2.447832295887157e-6,1,0.000125,3.000719817886302,3.061626421662296,0.9896067048489341,0.0,0.00014067111573249413,0.0,0.00822525196994361,0.0
2.447832295887157e-6,1,0.000126,3.000719815900688,3.061626149325703,0.9896067078641612,0.0,0.00014179660314567153,0.0,0.008225307338464428,0.0
2.447832295887157e-6,1,0.000127,3.000719813899253,3.061625874816806,0.9896067109035057,0.0,0.00014292209339071234,0.0,0.008225363147595732,0.0
2.447832295887157e-6,1,0.000128,3.0007198118819955,3.06162559813548,0.9896067139669695,0.0,0.00014404758649007163,0.0,0.008225419397328064,0.0
2.447832295887157e-6,1,0.000129,3.000719809848917,3.0616253192816734,0.9896067170545547,0.0,0.00014517308246620424,0.0,0.008225476087647354,0.0
2.447832295887157e-6,1,0.00013,3.0007198078000172,3.0616250382553236,0.9896067201662636,0.0,0.00014629858134156424,0.0,0.008225533218542207,0.0
2.447832295887157e-6,1,0.000131,3.0007198057352955,3.061624755056446,0.9896067233020991,0.0,0.00014742408313860551,0.0,0.008225590789990312,0.0
2.447832295887157e-6,1,0.000132,3.000719803654753,3.061624469684887,0.9896067264620622,0.0,0.00014854958787978117,0.0,0.008225648801988061,0.0
2.447832295887157e-6,1,0.000133,3.0007198015583887,3.061624182140579,0.9896067296461556,0.0,0.000149675095587544,0.0,0.008225707254519229,0.0
2.447832295887157e-6,1,0.000134,3.0007197994462027,3.061623892423556,0.9896067328543819,0.0,0.00015080060628434636,0.0,0.00822576614756521,0.0
2.447832295887157e-6,1,0.000135,3.0007197973181947,3.061623600533704,0.9896067360867434,0.0,0.00015192611999263996,0.0,0.008225825481113272,0.0
2.447832295887157e-6,1,0.000136,3.0007197951743656,3.0616233064709886,0.989606739343242,0.0,0.00015305163673487614,0.0,0.008225885255149896,0.0
2.447832295887157e-6,1,0.000137,3.000719793014716,3.0616230102352837,0.98960674262388,0.0,0.0001541771565335056,0.0,0.008225945469663586,0.0
2.447832295887157e-6,1,0.000138,3.0007197908392436,3.061622711826598,0.9896067459286602,0.0,0.00015530267941097871,0.0,0.008226006124635445,0.0
2.447832295887157e-6,1,0.000139,3.0007197886479497,3.0616224112448567,0.9896067492575851,0.0,0.00015642820538974513,0.0,0.008226067220050065,0.0
2.447832295887157e-6,1,0.00014,3.0007197864408357,3.061622108490008,0.9896067526106567,0.0,0.00015755373449225418,0.0,0.008226128755894537,0.0
2.447832295887157e-6,1,0.000141,3.000719784217899,3.061621803561978,0.9896067559878773,0.0,0.00015867926674095466,0.0,0.008226190732153827,0.0
2.447832295887157e-6,1,0.000142,3.000719781979141,3.0616214964606683,0.9896067593892492,0.0,0.00015980480215829467,0.0,0.008226253148814732,0.0
2.447832295887157e-6,1,0.000143,3.000719779724562,3.061621187186075,0.9896067628147752,0.0,0.0001609303407667219,0.0,0.008226316005859137,0.0
2.447832295887157e-6,1,0.000144,3.0007197774541607,3.0616208757381083,0.989606766264458,0.0,0.0001620558825886836,0.0,0.008226379303272482,0.0
2.447832295887157e-6,1,0.000145,3.0007197751679393,3.0616205621167065,0.9896067697382993,0.0,0.00016318142764662634,0.0,0.008226443041040237,0.0
2.447832295887157e-6,1,0.000146,3.000719772865895,3.0616202463218043,0.9896067732363024,0.0,0.0001643069759629962,0.0,0.008226507219146001,0.0
2.447832295887157e-6,1,0.000147,3.0007197705480295,3.0616199283533123,0.9896067767584689,0.0,0.00016543252756023882,0.0,0.008226571837577553,0.0
2.447832295887157e-6,1,0.000148,3.000719768214343,3.0616196082112284,0.9896067803048022,0.0,0.00016655808246079915,0.0,0.008226636896313722,0.0
2.447832295887157e-6,1,0.000149,3.0007197658648352,3.0616192858954068,0.9896067838753041,0.0,0.00016768364068712164,0.0,0.008226702395345124,0.0
2.447832295887157e-6,1,0.00015,3.0007197634995055,3.0616189614058897,0.989606787469978,0.0,0.00016880920226165032,0.0,0.008226768334646672,0.0
2.447832295887157e-6,1,0.000151,3.0007197611183543,3.0616186347424996,0.9896067910888255,0.0,0.00016993476720682848,0.0,0.008226834714211668,0.0
2.447832295887157e-6,1,0.000152,3.0007197587213823,3.0616183059052404,0.9896067947318498,0.0,0.00017106033554509887,0.0,0.008226901534019553,0.0
2.447832295887157e-6,1,0.000153,3.0007197563085883,3.061617974893966,0.9896067983990531,0.0,0.0001721859072989038,0.0,0.008226968794058088,0.0
2.447832295887157e-6,1,0.000154,3.0007197538799733,3.0616176417087257,0.9896068020904388,0.0,0.000173311482490685,0.0,0.008227036494302866,0.0
2.447832295887157e-6,1,0.000155,3.000719751435536,3.061617306349388,0.9896068058060086,0.0,0.0001744370611428835,0.0,0.008227104634744463,0.0
2.447832295887157e-6,1,0.000156,3.000719748975278,3.061616968815856,0.9896068095457655,0.0,0.00017556264327793988,0.0,0.008227173215365226,0.0
2.447832295887157e-6,1,0.000157,3.0007197464991986,3.0616166291081153,0.9896068133097125,0.0,0.00017668822891829406,0.0,0.008227242236145427,0.0
2.447832295887157e-6,1,0.000158,3.0007197440072977,3.061616287226065,0.9896068170978518,0.0,0.00017781381808638553,0.0,0.00822731169707226,0.0
2.447832295887157e-6,1,0.000159,3.0007197414995757,3.061615943169625,0.9896068209101863,0.0,0.00017893941080465302,0.0,0.008227381598128252,0.0
2.447832295887157e-6,1,0.00016,3.000719738976031,3.06161559693874,0.9896068247467186,0.0,0.0001800650070955348,0.0,0.00822745193929574,0.0
2.447832295887157e-6,1,0.000161,3.000719736436666,3.0616152485333563,0.9896068286074517,0.0,0.0001811906069814684,0.0,0.008227522720556045,0.0
2.447832295887157e-6,1,0.000162,3.0007197338814793,3.0616148979534006,0.9896068324923886,0.0,0.00018231621048489093,0.0,0.008227593941892758,0.0
2.447832295887157e-6,1,0.000163,3.000719731310472,3.061614545198774,0.9896068364015312,0.0,0.0001834418176282388,0.0,0.008227665603290307,0.0
2.447832295887157e-6,1,0.000164,3.000719728723642,3.0616141902694602,0.989606840334883,0.0,0.0001845674284339479,0.0,0.008227737704727435,0.0
2.447832295887157e-6,1,0.000165,3.000719726120991,3.0616138331653393,0.989606844292447,0.0,0.00018569304292445334,0.0,0.008227810246189042,0.0
2.447832295887157e-6,1,0.000166,3.0007197235025185,3.0616134738863203,0.989606848274225,0.0,0.00018681866112218984,0.0,0.0082278832276619,0.0
2.447832295887157e-6,1,0.000167,3.000719720868225,3.0616131124323505,0.9896068522802206,0.0,0.0001879442830495914,0.0,0.008227956649123085,0.0
2.447832295887157e-6,1,0.000168,3.00071971821811,3.0616127488033444,0.9896068563104365,0.0,0.00018906990872909134,0.0,0.00822803051055787,0.0
2.447832295887157e-6,1,0.000169,3.000719715552173,3.0616123829992903,0.9896068603648758,0.0,0.0001901955381831225,0.0,0.008228104811943613,0.0
2.447832295887157e-6,1,0.00017,3.0007197128704157,3.061612015020081,0.9896068644435413,0.0,0.00019132117143411706,0.0,0.008228179553263774,0.0
2.447832295887157e-6,1,0.000171,3.0007197101728362,3.0616116448655886,0.9896068685464354,0.0,0.00019244680850450646,0.0,0.008228254734504904,0.0
2.447832295887157e-6,1,0.000172,3.0007197074594356,3.0616112725358064,0.9896068726735617,0.0,0.00019357244941672162,0.0,0.008228330355643533,0.0
2.447832295887157e-6,1,0.000173,3.000719704730214,3.0616108980306027,0.9896068768249225,0.0,0.0001946980941931927,0.0,0.008228406416666407,0.0
2.447832295887157e-6,1,0.000174,3.00071970198517,3.0616105213499614,0.989606881000522,0.0,0.0001958237428563495,0.0,0.008228482917548356,0.0
2.447832295887157e-6,1,0.000175,3.0007196992243057,3.0616101424937434,0.9896068852003614,0.0,0.00019694939542862095,0.0,0.008228559858277407,0.0
2.447832295887157e-6,1,0.000176,3.0007196964476197,3.061609761461922,0.9896068894244447,0.0,0.00019807505193243527,0.0,0.00822863723883119,0.0
2.447832295887157e-6,1,0.000177,3.0007196936551126,3.06160937825439,0.9896068936727755,0.0,0.0001992007123902202,0.0,0.008228715059191436,0.0
2.447832295887157e-6,1,0.000178,3.0007196908467835,3.0616089928710575,0.9896068979453554,0.0,0.00020032637682440276,0.0,0.008228793319342342,0.0
