MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
3.003480593992993e-6,2,8.5e-5,3.0008189703783947,3.1025142757326973,1.0083816380361337,0.0,7.931525346277423e-5,0.0,0.009753920134450417,-0.0
3.003480593992993e-6,2,8.6e-5,3.0008189689743627,3.1025140489235667,1.0083816215078634,0.0,8.02483599266225e-5,0.0,0.009753975893741924,-0.0
3.003480593992993e-6,2,8.7e-5,3.000818967553907,3.102513819460143,1.0083816047862615,0.0,8.118146589356278e-5,0.0,0.00975403230514249,-0.0
3.003480593992993e-6,2,8.8e-5,3.0008189661170257,3.102513587342411,1.0083815878713294,0.0,8.211457135782366e-5,0.0,0.009754089368636292,-0.0
3.003480593992993e-6,2,8.9e-5,3.0008189646637193,3.102513352570402,1.0083815707630677,0.0,8.304767631363401e-5,0.0,0.009754147084209174,-0.0
3.003480593992993e-6,2,9.0e-5,3.000818963193988,3.1025131151438186,1.008381553461472,0.0,8.398078075522294e-5,0.0,0.009754205451887949,-0.0
3.003480593992993e-6,2,9.1e-5,3.0008189617078314,3.1025128750629274,1.0083815359665453,0.0,8.491388467681973e-5,0.0,0.009754264471641953,-0.0
3.003480593992993e-6,2,9.2e-5,3.0008189602052497,3.1025126323272385,1.0083815182782832,0.0,8.584698807265395e-5,0.0,0.009754324143502153,-0.0
3.003480593992993e-6,2,9.3e-5,3.0008189586862426,3.1025123869371813,1.0083815003966903,0.0,8.67800909369554e-5,0.0,0.009754384467429031,-0.0
3.003480593992993e-6,2,9.4e-5,3.0008189571508095,3.102512138892448,1.0083814823217618,0.0,8.771319326395413e-5,0.0,0.009754445443444044,-0.0
3.003480593992993e-6,2,9.5e-5,3.000818955598951,3.102511888192977,1.0083814640534987,0.0,8.864629504788039e-5,0.0,0.00975450707153493,-0.0
3.003480593992993e-6,2,9.6e-5,3.0008189540306667,3.1025116348388653,1.0083814455919016,0.0,8.957939628296475e-5,0.0,0.009754569351696262,-0.0
3.003480593992993e-6,2,9.7e-5,3.0008189524459565,3.1025113788297647,1.0083814269369658,0.0,9.0512496963438e-5,0.0,0.00975463228394728,-0.0
3.003480593992993e-6,2,9.8e-5,3.0008189508448204,3.1025111201658975,1.0083814080886944,0.0,9.144559708353117e-5,0.0,0.009754695868261993,-0.0
3.003480593992993e-6,2,9.9e-5,3.0008189492272574,3.1025108588468253,1.0083813890470825,0.0,9.237869663747552e-5,0.0,0.00975476010466302,-0.0
3.003480593992993e-6,2,0.0001,3.000818947593269,3.102510594873177,1.0083813698121373,0.0,9.331179561950266e-5,0.0,0.009754824993104433,-0.0
3.003480593992993e-6,2,0.000101,3.000818945942853,3.102510328244262,1.008381350383851,0.0,9.424489402384435e-5,0.0,0.00975489053362559,-0.0
3.003480593992993e-6,2,0.000102,3.000818944276011,3.102510058960194,1.0083813307622245,0.0,9.517799184473269e-5,0.0,0.009754956726212889,-0.0
3.003480593992993e-6,2,0.000103,3.0008189425927423,3.102509787020986,1.0083813109472584,0.0,9.611108907640001e-5,0.0,0.009755023570860583,-0.0
3.003480593992993e-6,2,0.000104,3.0008189408930463,3.1025095124264217,1.0083812909389498,0.0,9.704418571307896e-5,0.0,0.009755091067573095,-0.0
3.003480593992993e-6,2,0.000105,3.000818939176924,3.1025092351766617,1.0083812707373008,0.0,9.797728174900238e-5,0.0,0.009755159216331698,-0.0
3.003480593992993e-6,2,0.000106,3.000818937444374,3.1025089552715155,1.0083812503423093,0.0,9.891037717840347e-5,0.0,0.009755228017144598,-0.0
3.003480593992993e-6,2,0.000107,3.0008189356953965,3.1025086727109406,1.0083812297539756,0.0,9.984347199551564e-5,0.0,0.009755297470008611,-0.0
3.003480593992993e-6,2,0.000108,3.000818933929992,3.102508387494735,1.0083812089722952,0.0,0.00010077656619457258,0.0,0.009755367574934556,-0.0
3.003480593992993e-6,2,0.000109,3.0008189321481598,3.1025080996231598,1.008381187997274,0.0,0.00010170965976980836,0.0,0.009755438331882372,-0.0
3.003480593992993e-6,2,0.00011,3.0008189303499,3.1025078090958353,1.008381166828905,0.0,0.00010264275271545718,0.0,0.009755509740890582,-0.0
3.003480593992993e-6,2,0.000111,3.0008189285352125,3.1025075159128472,1.008381145467191,0.0,0.00010357584502575369,0.0,0.009755581801933241,-0.0
3.003480593992993e-6,2,0.000112,3.0008189267040954,3.102507220073966,1.0083811239121285,0.0,0.00010450893669493267,0.0,0.009755654515022371,-0.0
3.003480593992993e-6,2,0.000113,3.000818924856552,3.102506921579347,1.0083811021637197,0.0,0.00010544202771722933,0.0,0.009755727880140425,-0.0
3.003480593992993e-6,2,0.000114,3.000818922992579,3.1025066204288434,1.008381080221963,0.0,0.00010637511808687911,0.0,0.009755801897286635,-0.0
3.003480593992993e-6,2,0.000115,3.0008189211121787,3.102506316622295,1.0083810580868564,0.0,0.00010730820779811775,0.0,0.009755876566471337,-0.0
3.003480593992993e-6,2,0.000116,3.00081891921535,3.102506010159751,1.0083810357584004,0.0,0.0001082412968451813,0.0,0.009755951887680046,-0.0
3.003480593992993e-6,2,0.000117,3.0008189173020914,3.10250570104113,1.0083810132365945,0.0,0.00010917438522230606,0.0,0.009756027860907339,-0.0
3.003480593992993e-6,2,0.000118,3.000818915372404,3.1025053892660677,1.0083809905214336,0.0,0.00011010747292372875,0.0,0.009756104486177305,-0.0
3.003480593992993e-6,2,0.000119,3.0008189134262877,3.1025050748348746,1.0083809676129218,0.0,0.00011104055994368631,0.0,0.00975618176346113,-0.0
3.003480593992993e-6,2,0.00012,3.000818911463742,3.1025047577475586,1.008380944511061,0.0,0.00011197364627641603,0.0,0.009756259692732652,-0.0
3.003480593992993e-6,2,0.000121,3.000818909484767,3.1025044380035287,1.0083809212158412,0.0,0.00011290673191615548,0.0,0.00975633827405308,-0.0
3.003480593992993e-6,2,0.000122,3.000818907489362,3.10250411560312,1.0083808977272686,0.0,0.00011383981685714257,0.0,0.00975641750736985,-0.0
3.003480593992993e-6,2,0.000123,3.0008189054775283,3.1025037905462214,1.0083808740453408,0.0,0.00011477290109361557,0.0,0.009756497392689703,-0.0
3.003480593992993e-6,2,0.000124,3.000818903449264,3.102503462832638,1.0083808501700566,0.0,0.00011570598461981295,0.0,0.009756577930016245,-0.0
3.003480593992993e-6,2,0.000125,3.0008189014045694,3.1025031324623216,1.0083808261014142,0.0,0.00011663906742997363,0.0,0.00975665911935072,-0.0
3.003480593992993e-6,2,0.000126,3.000818899343445,3.1025027994351464,1.008380801839413,0.0,0.00011757214951833676,0.0,0.009756740960691315,-0.0
3.003480593992993e-6,2,0.000127,3.0008188972658907,3.102502463751269,1.008380777384055,0.0,0.00011850523087914193,0.0,0.009756823454010239,-0.0
3.003480593992993e-6,2,0.000128,3.0008188951719044,3.102502125410379,1.0083807527353357,0.0,0.00011943831150662894,0.0,0.009756906599330392,-0.0
3.003480593992993e-6,2,0.000129,3.000818893061488,3.1025017844124667,1.0083807278932566,0.0,0.00012037139139503805,0.0,0.009756990396641251,-0.0
3.003480593992993e-6,2,0.00013,3.000818890934641,3.102501440757375,1.0083807028578144,0.0,0.00012130447053860972,0.0,0.00975707484594264,-0.0
3.003480593992993e-6,2,0.000131,3.0008188887913625,3.1025010944451776,1.0083806776290105,0.0,0.00012223754893158487,0.0,0.009757159947227385,-0.0
3.003480593992993e-6,2,0.000132,3.000818886631653,3.1025007454757185,1.0083806522068435,0.0,0.0001231706265682047,0.0,0.00975724570049014,-0.0
3.003480593992993e-6,2,0.000133,3.0008188844555113,3.1025003938489277,1.0083806265913122,0.0,0.00012410370344271077,0.0,0.009757332105730128,-0.0
3.003480593992993e-6,2,0.000134,3.000818882262939,3.1025000395646067,1.0083806007824143,0.0,0.00012503677954934497,0.0,0.009757419162953062,-0.0
3.003480593992993e-6,2,0.000135,3.000818880053935,3.102499682622932,1.0083805747801522,0.0,0.00012596985488234956,0.0,0.009757506872134995,-0.0
3.003480593992993e-6,2,0.000136,3.000818877828498,3.1024993230235998,1.0083805485845223,0.0,0.00012690292943596718,0.0,0.00975759523329514,-0.0
